soc,power,ocv,line_voltage,c_rate,current,ir0
1e-06,-100,2.764423076923077,3.621472977014755,4.546122891549472,-25.925925925925927,0.03305763900353614
1e-06,-75,2.764423076923077,3.477404050456898,3.594635486306981,-21.567812917841888,0.03305763900353615
1e-06,-50,2.764423076923077,3.26990608134527,2.548493175652593,-15.290959053915557,0.033057639003536136
1e-06,-25,2.764423076923077,3.0365844444729424,1.3721557041664534,-8.23293422499872,0.03305763900353614
1e-06,0,2.764423076923077,2.764423076923077,0.0,0.0,0.03305763900353614
1e-06,25,2.764423076923077,2.4233972865237225,1.7193493983991381,10.31609639039483,0.03305763900353614
1e-06,50,2.764423076923077,1.8897810281665497,4.409681973269817,26.458091839618902,0.03305763900353616
1e-06,75,2.764423076923077,1.0,1.0,1e-06,0.03305763900353614
1e-06,100,2.764423076923077,1.0,1.0,1e-06,0.03305763900353614
1e-06,125,2.764423076923077,1.0,1.0,1e-06,0.03305763900353614
1e-06,150,2.764423076923077,1.0,1.0,1e-06,0.03305763900353614
1e-06,175,2.764423076923077,1.0,1.0,1e-06,0.03305763900353614
1e-06,200,2.764423076923077,1.0,1.0,1e-06,0.03305763900353614
1e-06,225,2.764423076923077,1.0,1.0,1e-06,0.03305763900353614
1e-06,250,2.764423076923077,1.0,1.0,1e-06,0.03305763900353614
1e-06,275,2.764423076923077,1.0,1.0,1e-06,0.03305763900353614
1e-06,300,2.764423076923077,1.0,1.0,1e-06,0.03305763900353614
1e-06,325,2.764423076923077,1.0,1.0,1e-06,0.03305763900353614
1e-06,350,2.764423076923077,1.0,1.0,1e-06,0.03305763900353614
1e-06,375,2.764423076923077,1.0,1.0,1e-06,0.03305763900353614
1e-06,400,2.764423076923077,1.0,1.0,1e-06,0.03305763900353614
1e-06,425,2.764423076923077,1.0,1.0,1e-06,0.03305763900353614
1e-06,450,2.764423076923077,1.0,1.0,1e-06,0.03305763900353614
1e-06,475,2.764423076923077,1.0,1.0,1e-06,0.03305763900353614
1e-06,500,2.764423076923077,1.0,1.0,1e-06,0.03305763900353614
1e-06,525,2.764423076923077,1.0,1.0,1e-06,0.03305763900353614
1e-06,550,2.764423076923077,1.0,1.0,1e-06,0.03305763900353614
1e-06,575,2.764423076923077,1.0,1.0,1e-06,0.03305763900353614
1e-06,600,2.764423076923077,1.0,1.0,1e-06,0.03305763900353614
1e-06,625,2.764423076923077,1.0,1.0,1e-06,0.03305763900353614
1e-06,650,2.764423076923077,1.0,1.0,1e-06,0.03305763900353614
1e-06,675,2.764423076923077,1.0,1.0,1e-06,0.03305763900353614
1e-06,700,2.764423076923077,1.0,1.0,1e-06,0.03305763900353614
1e-06,725,2.764423076923077,1.0,1.0,1e-06,0.03305763900353614
1e-06,750,2.764423076923077,1.0,1.0,1e-06,0.03305763900353614
1e-06,775,2.764423076923077,1.0,1.0,1e-06,0.03305763900353614
1e-06,800,2.764423076923077,1.0,1.0,1e-06,0.03305763900353614
1e-06,825,2.764423076923077,1.0,1.0,1e-06,0.03305763900353614
1e-06,850,2.764423076923077,1.0,1.0,1e-06,0.03305763900353614
1e-06,875,2.764423076923077,1.0,1.0,1e-06,0.03305763900353614
1e-06,900,2.764423076923077,1.0,1.0,1e-06,0.03305763900353614
1e-06,925,2.764423076923077,1.0,1.0,1e-06,0.03305763900353614
1e-06,950,2.764423076923077,1.0,1.0,1e-06,0.03305763900353614
1e-06,975,2.764423076923077,1.0,1.0,1e-06,0.03305763900353614
1e-06,1000,2.764423076923077,1.0,1.0,1e-06,0.03305763900353614
1e-06,1025,2.764423076923077,1.0,1.0,1e-06,0.03305763900353614
1e-06,1050,2.764423076923077,1.0,1.0,1e-06,0.03305763900353614
1e-06,1075,2.764423076923077,1.0,1.0,1e-06,0.03305763900353614
1e-06,1100,2.764423076923077,1.0,1.0,1e-06,0.03305763900353614
1e-06,1125,2.764423076923077,1.0,1.0,1e-06,0.03305763900353614
1e-06,1150,2.764423076923077,1.0,1.0,1e-06,0.03305763900353614
1e-06,1175,2.764423076923077,1.0,1.0,1e-06,0.03305763900353614
1e-06,1200,2.764423076923077,1.0,1.0,1e-06,0.03305763900353614
1e-06,1225,2.764423076923077,1.0,1.0,1e-06,0.03305763900353614
1e-06,1250,2.764423076923077,1.0,1.0,1e-06,0.03305763900353614
1e-06,1275,2.764423076923077,1.0,1.0,1e-06,0.03305763900353614
1e-06,1300,2.764423076923077,1.0,1.0,1e-06,0.03305763900353614
1e-06,1325,2.764423076923077,1.0,1.0,1e-06,0.03305763900353614
1e-06,1350,2.764423076923077,1.0,1.0,1e-06,0.03305763900353614
1e-06,1375,2.764423076923077,1.0,1.0,1e-06,0.03305763900353614
1e-06,1400,2.764423076923077,1.0,1.0,1e-06,0.03305763900353614
1e-06,1425,2.764423076923077,1.0,1.0,1e-06,0.03305763900353614
1e-06,1450,2.764423076923077,1.0,1.0,1e-06,0.03305763900353614
1e-06,1475,2.764423076923077,1.0,1.0,1e-06,0.03305763900353614
1e-06,1500,2.764423076923077,1.0,1.0,1e-06,0.03305763900353614
1e-06,1525,2.764423076923077,1.0,1.0,1e-06,0.03305763900353614
0.025642,-100,2.860546019333737,3.456627210077951,4.741983455313844,-25.925925925925927,0.022991703071562546
0.025642,-75,2.860546019333737,3.3719368870021587,3.7070681981575277,-22.242409188945167,0.022991703071562553
0.025642,-50,2.860546019333737,3.2178037187064783,2.589758127535276,-15.538548765211656,0.022991703071562543
0.025642,-25,2.860546019333737,3.049060660648487,1.366541086060414,-8.199246516362484,0.022991703071562546
0.025642,0,2.860546019333737,2.860546019333737,0.0,0.0,0.022991703071562553
0.025642,25,2.860546019333737,2.643074850608932,1.576446715350009,9.458680292100054,0.022991703071562553
0.025642,50,2.860546019333737,2.376896339510051,3.505972555391742,21.03583533235045,0.02299170307156255
0.025642,75,2.860546019333737,1.9971090986858466,6.259047143806689,37.55428286284013,0.022991703071562553
0.025642,100,2.860546019333737,1.0,1.0,1e-06,0.02299170307156256
0.025642,125,2.860546019333737,1.0,1.0,1e-06,0.02299170307156256
0.025642,150,2.860546019333737,1.0,1.0,1e-06,0.02299170307156256
0.025642,175,2.860546019333737,1.0,1.0,1e-06,0.02299170307156256
0.025642,200,2.860546019333737,1.0,1.0,1e-06,0.02299170307156256
0.025642,225,2.860546019333737,1.0,1.0,1e-06,0.02299170307156256
0.025642,250,2.860546019333737,1.0,1.0,1e-06,0.02299170307156256
0.025642,275,2.860546019333737,1.0,1.0,1e-06,0.02299170307156256
0.025642,300,2.860546019333737,1.0,1.0,1e-06,0.02299170307156256
0.025642,325,2.860546019333737,1.0,1.0,1e-06,0.02299170307156256
0.025642,350,2.860546019333737,1.0,1.0,1e-06,0.02299170307156256
0.025642,375,2.860546019333737,1.0,1.0,1e-06,0.02299170307156256
0.025642,400,2.860546019333737,1.0,1.0,1e-06,0.02299170307156256
0.025642,425,2.860546019333737,1.0,1.0,1e-06,0.02299170307156256
0.025642,450,2.860546019333737,1.0,1.0,1e-06,0.02299170307156256
0.025642,475,2.860546019333737,1.0,1.0,1e-06,0.02299170307156256
0.025642,500,2.860546019333737,1.0,1.0,1e-06,0.02299170307156256
0.025642,525,2.860546019333737,1.0,1.0,1e-06,0.02299170307156256
0.025642,550,2.860546019333737,1.0,1.0,1e-06,0.02299170307156256
0.025642,575,2.860546019333737,1.0,1.0,1e-06,0.02299170307156256
0.025642,600,2.860546019333737,1.0,1.0,1e-06,0.02299170307156256
0.025642,625,2.860546019333737,1.0,1.0,1e-06,0.02299170307156256
0.025642,650,2.860546019333737,1.0,1.0,1e-06,0.02299170307156256
0.025642,675,2.860546019333737,1.0,1.0,1e-06,0.02299170307156256
0.025642,700,2.860546019333737,1.0,1.0,1e-06,0.02299170307156256
0.025642,725,2.860546019333737,1.0,1.0,1e-06,0.02299170307156256
0.025642,750,2.860546019333737,1.0,1.0,1e-06,0.02299170307156256
