0.017857581489032437, 571.216624499521
0.06786863501265011, 602.947606298052
0.10257669917221396, 638.2304536857362
0.13335462160104145, 658.0531060401363
0.20264793299108336, 709.3856697207143
0.23349954557736236, 740.7482007319888
0.27199037115275965, 768.4114858392081
0.31438677507307605, 807.6883397607526
0.35670948883594117, 835.4253150254228
0.41065068409029487, 882.6164918572375
0.4568789761980791, 921.9670359362335
0.503058141534229, 953.6243275773131
0.5531674486011153, 1000.7418142516763
0.6109405320429369, 1048.0066812409423
0.6686890520989413, 1091.4249220112501
0.7226056839674782, 1134.7694726241064
0.7726904276485469, 1178.0403330795116
0.8034929134631918, 1201.70961165287
0.8496720787993415, 1233.36690329395
0.8881874677605561, 1264.8768146201273
0.9459605512023777, 1312.141681609393
0.9960452948834466, 1355.4125420647981
