-0.27397260273972535, -0.14096916299559137
9.589041095890412, 0.02631102528513729
21.64383561643836, 0.230764588739361
33.6986301369863, 0.4352181521935865
46.02739726027398, 0.7280188280731306
57.53424657534247, 1.0377164926679017
66.84931506849315, 1.3278619274636245
74.79452054794521, 1.599179289119526
83.56164383561645, 1.9769476796813468
91.23287671232879, 2.336129382656419
99.72602739726028, 2.766519823788512
103.56164383561645, 2.963731820650497
109.86301369863014, 3.2688431597368486
116.7123287671233, 3.609679560678248
122.19178082191783, 3.896445597730927
128.76712328767127, 4.2546617584937
133.15068493150687, 4.487598817210733
138.63013698630138, 4.80960714501231
145.75342465753428, 5.203548367630132
